,C,C_rand,E,E_rand,L,L_rand,M,M_rand,a,a_rand,sigma,sigma_rand
45,0.44501157500471683,0.2263099313842139,0.4304588561073706,0.4853103958484255,2.3985363171030922,2.0934895723169338,0.39148198969632453,0.12415234133360879,0.09839954481630904,-0.10563125942239093,1.7162960294545064,1.0
46,0.44501157500471683,0.22861852354592904,0.4304588561073706,0.48502727897785175,2.3985363171030922,2.094758661533906,0.39148198969632453,0.12645577272284428,0.09839954481630904,-0.09304400591292385,1.6999947801486601,1.0
47,0.44501157500471683,0.21817957535057544,0.4304588561073706,0.48287150439702414,2.3985363171030922,2.105757434747663,0.39148198969632453,0.12654700098247623,0.09839954481630904,-0.0751537311498613,1.7906852623004876,1.0
48,0.44501157500471683,0.2162522566546105,0.4304588561073706,0.4843879384206707,2.3985363171030922,2.0979736875502346,0.39148198969632453,0.12491207600633386,0.09839954481630904,-0.07813382794390711,1.799966397545892,1.0
49,0.44501157500471683,0.22061019528200762,0.4304588561073706,0.4831951305328102,2.3985363171030922,2.1033673167223657,0.39148198969632453,0.1285456886665438,0.09839954481630904,-0.0615914229289787,1.7689458999215468,1.0
50,0.44501157500471683,0.22461768814694003,0.4304588561073706,0.4848570575133685,2.3985363171030922,2.0956470239857863,0.39148198969632453,0.12007223606662057,0.09839954481630904,-0.09422828943151201,1.731008461042417,1.0
51,0.44501157500471683,0.2292859848168067,0.4304588561073706,0.4840328720946424,2.3985363171030922,2.099496594610601,0.39148198969632453,0.1275596675309797,0.09839954481630904,-0.08101415733376073,1.6988798844291422,1.0
52,0.44501157500471683,0.2159900118705638,0.4304588561073706,0.4858946567197161,2.3985363171030922,2.090359152248403,0.39148198969632453,0.1279183359176645,0.09839954481630904,-0.09746810460975024,1.7956109726455196,1.0
53,0.44501157500471683,0.22586905282997025,0.4304588561073706,0.48471266372913757,2.3985363171030922,2.09592199331613,0.39148198969632453,0.1303962419403495,0.09839954481630904,-0.07435195666677956,1.721644156850996,1.0
54,0.44501157500471683,0.22367810331287827,0.4304588561073706,0.4846043202080908,2.3985363171030922,2.096662295359364,0.39148198969632453,0.1275735184504812,0.09839954481630904,-0.08127993446719561,1.7391218940551665,1.0
